NovelId,SentenceId,Emotion,Text
151,130,Surprise,"'Look at the alchymic glass,' he cried; 'something glows in the crucible, pure and heavy.'"
151,131,Surprise,"He lifted it with a trembling hand, and exclaimed in a voice of agitation, 'Gold! gold!'"
151,132,Happiness,"He was quite giddy, I could have blown him down,"" said the Wind; ""but I only fanned the glowing coals, and accompanied him through the door to the room where his daughter sat shivering."
151,133,Neutral,"His coat was powdered with ashes, and there were ashes in his beard and in his tangled hair."
151,134,Neutral,"He stood erect, and held high in the air the brittle glass that contained his costly treasure."
151,135,Happiness,'Found! found!
151,136,Happiness,"Gold! gold!' he shouted, again holding the glass aloft, that it might flash in the sunshine; but his hand trembled, and the alchymic glass fell from it, clattering to the ground, and brake in a thousand pieces."
151,137,Neutral,"The last bubble of his happiness had burst, with a whiz and a whir, and I rushed away from the gold-maker's house."
151,138,Neutral,"""Late in the autumn, when the days were short, and the mist sprinkled cold drops on the berries and the leafless branches, I came back in fresh spirits, rushed through the air, swept the sky clear, and snapped off the dry twigs, which is certainly no great labor to do, yet it must be done."
151,139,Neutral,"There was another kind of sweeping taking place at Waldemar Daa's, in the castle of Borreby."
151,140,Neutral,"His enemy, Owe Ramel, of Basnas, was there, with the mortgage of the house and everything it contained, in his pocket."
151,141,Neutral,"I rattled the broken windows, beat against the old rotten doors, and whistled through cracks and crevices, so that Mr. Owe Ramel did not much like to remain there."
151,142,Sadness,"Ida and Anna Dorothea wept bitterly, Joanna stood, pale and proud, biting her lips till the blood came; but what could that avail?"
151,143,Neutral,Owe Ramel offered Waldemar Daa permission to remain in the house till the end of his life.
151,144,Neutral,"No one thanked him for the offer, and I saw the ruined old gentleman lift his head, and throw it back more proudly than ever."
151,145,Neutral,"Then I rushed against the house and the old lime-trees with such force, that one of the thickest branches, a decayed one, was broken off, and the branch fell at the entrance, and remained there."
151,146,Neutral,"It might have been used as a broom, if any one had wanted to sweep the place out, and a grand sweeping-out there really was; I thought it would be so."
151,147,Neutral,"It was hard for any one to preserve composure on such a day; but these people had strong wills, as unbending as their hard fortune."
151,148,Neutral,"There was nothing they could call their own, excepting the clothes they wore."
151,149,Neutral,"Yes, there was one thing more, an alchymist's glass, a new one, which had been lately bought, and filled with what could be gathered from the ground of the treasure which had promised so much but failed in keeping its promise."
151,150,Neutral,"Waldemar Daa hid the glass in his bosom, and, taking his stick in his hand, the once rich gentleman passed with his daughters out of the house of Borreby."
151,151,Neutral,"I blew coldly upon his flustered cheeks, I stroked his gray beard and his long white hair, and I sang as well as I was able, 'Whir-r-r, whir-r-r."
151,152,Neutral,Gone away!
151,153,Neutral,Gone away!'
151,154,Neutral,"Ida walked on one side of the old man, and Anna Dorothea on the other; Joanna turned round, as they left the entrance."
151,155,Neutral,Why?
151,156,Neutral,Fortune would not turn because she turned.
151,157,Neutral,"She looked at the stone in the walls which had once formed part of the castle of Marck Stig, and perhaps she thought of his daughters and of the old song,-"
151,158,Neutral,"""The eldest and youngest, hand-in-hand, Went forth alone to a distant land."""
151,159,Neutral,"These were only two; here there were three, and their father with them also."
151,160,Neutral,"They walked along the high-road, where once they had driven in their splendid carriage; they went forth with their father as beggars."
151,161,Neutral,"They wandered across an open field to a mud hut, which they rented for a dollar and a half a year, a new home, with bare walls and empty cupboards."
151,162,Neutral,"Crows and magpies fluttered about them, and cried, as if in contempt, 'Caw, caw, turned out of our nest- caw, caw,' as they had done in the wood at Borreby, when the trees were felled."
151,163,Disgust,"Daa and his daughters could not help hearing it, so I blew about their ears to drown the noise; what use was it that they should listen?"
151,164,Neutral,"So they went to live in the mud hut in the open field, and I wandered away, over moor and meadow, through bare bushes and leafless forests, to the open sea, to the broad shores in other lands, 'Whir-r-r, whir-r-r!"
151,165,Neutral,"Away, away!' year after year."""
151,166,Neutral,And what became of Waldemar Daa and his daughters?
151,167,Neutral,"Listen; the Wind will tell us: ""The last I saw of them was the pale hyacinth, Anna Dorothea."
151,168,Neutral,She was old and bent then; for fifty years had passed and she had outlived them all.
151,169,Neutral,She could relate the history.
151,170,Neutral,"Yonder, on the heath, near the town of Wiborg, in Jutland, stood the fine new house of the canon."
151,171,Neutral,"It was built of red brick, with projecting gables."
151,172,Neutral,"It was inhabited, for the smoke curled up thickly from the chimneys."
151,173,Neutral,"The canon's gentle lady and her beautiful daughters sat in the bay-window, and looked over the hawthorn hedge of the garden towards the brown heath."
151,174,Neutral,What were they looking at?
151,175,Neutral,"Their glances fell upon a stork's nest, which was built upon an old tumbledown hut."
151,176,Neutral,"The roof, as far as one existed at all, was covered with moss and lichen."
151,177,Neutral,"The stork's nest covered the greater part of it, and that alone was in a good condition; for it was kept in order by the stork himself."
151,178,Neutral,"That is a house to be looked at, and not to be touched,"" said the Wind."
151,179,Neutral,"""For the sake of the stork's nest it had been allowed to remain, although it is a blot on the landscape."
151,180,Neutral,"They did not like to drive the stork away; therefore the old shed was left standing, and the poor woman who dwelt in it allowed to stay."
151,181,Neutral,She had the Egyptian bird to thank for that; or was it perchance her reward for having once interceded for the preservation of the nest of its black brother in the forest of Borreby?
151,182,Neutral,"At that time she, the poor woman, was a young child, a white hyacinth in a rich garden."
151,183,Neutral,She remembered that time well; for it was Anna Dorothea.
151,184,Sadness,"""'O-h, o-h,' she sighed; for people can sigh like the moaning of the wind among the reeds and rushes."
151,185,Sadness,"'O-h, o-h,' she would say, 'no bell sounded at thy burial, Waldemar Daa."
151,186,Neutral,The poor school-boys did not even sing a psalm when the former lord of Borreby was laid in the earth to rest.
151,187,Neutral,"O-h, everything has an end, even misery."
151,188,Neutral,"Sister Ida became the wife of a peasant; that was the hardest trial which befell our father, that the husband of his own daughter should be a miserable serf, whom his owner could place for punishment on the wooden horse."
151,189,Sadness,I suppose he is under the ground now; and Ida- alas! alas! it is not ended yet; miserable that I am!
151,190,Sadness,"Kind Heaven, grant me that I may die.'"
151,191,Neutral,"""That was Anna Dorothea's prayer in the wretched hut that was left standing for the sake of the stork."
151,192,Neutral,"I took pity on the proudest of the sisters,"" said the Wind."
151,193,Neutral,"""Her courage was like that of a man; and in man's clothes she served as a sailor on board ship."
151,194,Neutral,"She was of few words, and of a dark countenance; but she did not know how to climb, so I blew her overboard before any one found out that she was a woman; and, in my opinion, that was well done,"" said the Wind."
151,195,Neutral,"On such another Easter morning as that on which Waldemar Daa imagined he had discovered the art of making gold, I heard the tones of a psalm under the stork's nest, and within the crumbling walls."
151,196,Neutral,It was Anna Dorothea's last song.
151,197,Neutral,"There was no window in the hut, only a hole in the wall; and the sun rose like a globe of burnished gold, and looked through."
151,198,Neutral,With what splendor he filled that dismal dwelling!
151,199,Sadness,"Her eyes were glazing, and her heart breaking; but so it would have been, even had the sun not shone that morning on Anna Dorothea."
151,200,Neutral,The stork's nest had secured her a home till her death.
151,201,Neutral,I sung over her grave; I sung at her father's grave.
151,202,Neutral,"I know where it lies, and where her grave is too, but nobody else knows it."
151,203,Neutral,"""New times now; all is changed."
151,204,Neutral,"The old high-road is lost amid cultivated fields; the new one now winds along over covered graves; and soon the railway will come, with its train of carriages, and rush over graves where lie those whose very names are forgoten."
151,205,Surprise,"All passed away, passed away!"
151,206,Neutral,"""This is the story of Waldemar Daa and his daughters."
151,207,Neutral,"Tell it better, any of you, if you know how,"" said the Wind; and he rushed away, and was gone."
152,0,Neutral,"A SOLDIER came marching along the high road: ""Left, right- left, right."""
152,1,Neutral,"He had his knapsack on his back, and a sword at his side; he had been to the wars, and was now returning home."
152,2,Neutral,"As he walked on, he met a very frightful-looking old witch in the road."
152,3,Neutral,"Her under-lip hung quite down on her breast, and she stopped and said, ""Good evening, soldier; you have a very fine sword, and a large knapsack, and you are a real soldier; so you shall have as much money as ever you like."""
152,4,Happiness,"""Thank you, old witch,"" said the soldier."
152,5,Neutral,"""Do you see that large tree,"" said the witch, pointing to a tree which stood beside them."
152,6,Neutral,"""Well, it is quite hollow inside, and you must climb to the top, when you will see a hole, through which you can let yourself down into the tree to a great depth."
152,7,Neutral,"I will tie a rope round your body, so that I can pull you up again when you call out to me."""
152,8,Neutral,"""But what am I to do, down there in the tree?"" asked the soldier."
152,9,Neutral,"""Get money,"" she replied; ""for you must know that when you reach the ground under the tree, you will find yourself in a large hall, lighted up by three hundred lamps; you will then see three doors, which can be easily opened, for the keys are in all the locks."
152,10,Neutral,"On entering the first of the chambers, to which these doors lead, you will see a large chest, standing in the middle of the floor, and upon it a dog seated, with a pair of eyes as large as teacups."
152,11,Neutral,"But you need not be at all afraid of him; I will give you my blue checked apron, which you must spread upon the floor, and then boldly seize hold of the dog, and place him upon it."
152,12,Neutral,"You can then open the chest, and take from it as many pence as you please, they are only copper pence; but if you would rather have silver money, you must go into the second chamber."
152,13,Neutral,"Here you will find another dog, with eyes as big as mill-wheels; but do not let that trouble you."
152,14,Neutral,"Place him upon my apron, and then take what money you please."
152,15,Neutral,"If, however, you like gold best, enter the third chamber, where there is another chest full of it."
152,16,Neutral,"The dog who sits on this chest is very dreadful; his eyes are as big as a tower, but do not mind him."
152,17,Neutral,"If he also is placed upon my apron, he cannot hurt you, and you may take from the chest what gold you will."""
152,18,Neutral,"""This is not a bad story,"" said the soldier; ""but what am I to give you, you old witch? for, of course, you do not mean to tell me all this for nothing."""
152,19,Neutral,"""No,"" said the witch; ""but I do not ask for a single penny."
152,20,Neutral,"Only promise to bring me an old tinder-box, which my grandmother left behind the last time she went down there."""
152,21,Happiness,"""Very well; I promise."
152,22,Neutral,"Now tie the rope round my body."""
152,23,Neutral,"""Here it is,"" replied the witch; ""and here is my blue checked apron."""
152,24,Neutral,"As soon as the rope was tied, the soldier climbed up the tree, and let himself down through the hollow to the ground beneath; and here he found, as the witch had told him, a large hall, in which many hundred lamps were all burning."
152,25,Neutral,Then he opened the first door.
152,26,Surprise,"""Ah!"" there sat the dog, with the eyes as large as teacups, staring at him."
152,27,Neutral,"""You're a pretty fellow,"" said the soldier, seizing him, and placing him on the witch's apron, while he filled his pockets from the chest with as many pieces as they would hold."
152,28,Neutral,"Then he closed the lid, seated the dog upon it again, and walked into another chamber, And, sure enough, there sat the dog with eyes as big as mill-wheels."
152,29,Neutral,"""You had better not look at me in that way,"" said the soldier; ""you will make your eyes water;"" and then he seated him also upon the apron, and opened the chest."
152,30,Neutral,"But when he saw what a quantity of silver money it contained, he very quickly threw away all the coppers he had taken, and filled his pockets and his knapsack with nothing but silver."
152,31,Neutral,"Then he went into the third room, and there the dog was really hideous; his eyes were, truly, as big as towers, and they turned round and round in his head like wheels."
152,32,Neutral,"""Good morning,"" said the soldier, touching his cap, for he had never seen such a dog in his life."
152,33,Neutral,"But after looking at him more closely, he thought he had been civil enough, so he placed him on the floor, and opened the chest."
152,34,Surprise,"Good gracious, what a quantity of gold there was! enough to buy all the sugar-sticks of the sweet-stuff women; all the tin soldiers, whips, and rocking-horses in the world, or even the whole town itself There was, indeed, an immense quantity."
152,35,Neutral,"So the soldier now threw away all the silver money he had taken, and filled his pockets and his knapsack with gold instead; and not only his pockets and his knapsack, but even his cap and boots, so that he could scarcely walk."
152,36,Neutral,"He was really rich now; so he replaced the dog on the chest, closed the door, and called up through the tree, ""Now pull me out, you old witch."""
152,37,Neutral,"""Have you got the tinder-box?"" asked the witch."
152,38,Neutral,"""No; I declare I quite forgot it."""
152,39,Neutral,"So he went back and fetched the tinderbox, and then the witch drew him up out of the tree, and he stood again in the high road, with his pockets, his knapsack, his cap, and his boots full of gold."
152,40,Neutral,"""What are you going to do with the tinder-box?"" asked the soldier."
152,41,Anger,"""That is nothing to you,"" replied the witch; ""you have the money, now give me the tinder-box."""
152,42,Anger,"""I tell you what,"" said the soldier, ""if you don't tell me what you are going to do with it, I will draw my sword and cut off your head."""
152,43,Anger,"""No,"" said the witch."
152,44,Surprise,"The soldier immediately cut off her head, and there she lay on the ground."
152,45,Neutral,"Then he tied up all his money in her apron. and slung it on his back like a bundle, put the tinderbox in his pocket, and walked off to the nearest town."
152,46,Neutral,"It was a very nice town, and he put up at the best inn, and ordered a dinner of all his favorite dishes, for now he was rich and had plenty of money."
152,47,Neutral,"The servant, who cleaned his boots, thought they certainly were a shabby pair to be worn by such a rich gentleman, for he had not yet bought any new ones."
152,48,Neutral,"The next day, however, he procured some good clothes and proper boots, so that our soldier soon became known as a fine gentleman, and the people visited him, and told him all the wonders that were to be seen in the town, and of the king's beautiful daughter, the princess."
152,49,Neutral,"""Where can I see her?"" asked the soldier."
152,50,Neutral,"""She is not to be seen at all,"" they said; ""she lives in a large copper castle, surrounded by walls and towers."
152,51,Sadness,"No one but the king himself can pass in or out, for there has been a prophecy that she will marry a common soldier, and the king cannot bear to think of such a marriage."""
152,52,Neutral,"""I should like very much to see her,"" thought the soldier; but he could not obtain permission to do so."
152,53,Happiness,"However, he passed a very pleasant time; went to the theatre, drove in the king's garden, and gave a great deal of money to the poor, which was very good of him; he remembered what it had been in olden times to be without a shilling."
152,54,Happiness,"Now he was rich, had fine clothes, and many friends, who all declared he was a fine fellow and a real gentleman, and all this gratified him exceedingly."
152,55,Neutral,"But his money would not last forever; and as he spent and gave away a great deal daily, and received none, he found himself at last with only two shillings left."
152,56,Neutral,"So he was obliged to leave his elegant rooms, and live in a little garret under the roof, where he had to clean his own boots, and even mend them with a large needle."
152,57,Neutral,"None of his friends came to see him, there were too many stairs to mount up."
152,58,Neutral,"One dark evening, he had not even a penny to buy a candle; then all at once he remembered that there was a piece of candle stuck in the tinder-box, which he had brought from the old tree, into which the witch had helped him."
152,59,Surprise,"He found the tinder-box, but no sooner had he struck a few sparks from the flint and steel, than the door flew open and the dog with eyes as big as teacups, whom he had seen while down in the tree, stood before him, and said, ""What orders, master?"""
152,60,Happiness,"""Hallo,"" said the soldier; ""well this is a pleasant tinderbox, if it brings me all I wish for."""
152,61,Neutral,"""Bring me some money,"" said he to the dog."
152,62,Neutral,"He was gone in a moment, and presently returned, carrying a large bag of coppers in his month."
152,63,Neutral,The soldier very soon discovered after this the value of the tinder-box.
152,64,Neutral,"If he struck the flint once, the dog who sat on the chest of copper money made his appearance; if twice, the dog came from the chest of silver; and if three times, the dog with eyes like towers, who watched over the gold."
152,65,Neutral,"The soldier had now plenty of money; he returned to his elegant rooms, and reappeared in his fine clothes, so that his friends knew him again directly, and made as much of him as before."
152,66,Neutral,After a while he began to think it was very strange that no one could get a look at the princess.
152,67,Neutral,"""Every one says she is very beautiful,"" thought he to himself; ""but what is the use of that if she is to be shut up in a copper castle surrounded by so many towers."
152,68,Neutral,Can I by any means get to see her.
152,69,Neutral,"Stop! where is my tinder-box?"""
152,70,Neutral,"Then he struck a light, and in a moment the dog, with eyes as big as teacups, stood before him."
152,71,Neutral,"""It is midnight,"" said the soldier, ""yet I should very much like to see the princess, if only for a moment."""
152,72,Surprise,"The dog disappeared instantly, and before the soldier could even look round, he returned with the princess."
152,73,Neutral,"She was lying on the dog's back asleep, and looked so lovely, that every one who saw her would know she was a real princess."
152,74,Neutral,"The soldier could not help kissing her, true soldier as he was."
152,75,Surprise,"Then the dog ran back with the princess; but in the morning, while at breakfast with the king and queen, she told them what a singular dream she had had during the night, of a dog and a soldier, that she had ridden on the dog's back, and been kissed by the soldier."
152,76,Neutral,"""That is a very pretty story, indeed,"" said the queen."
152,77,Neutral,"So the next night one of the old ladies of the court was set to watch by the princess's bed, to discover whether it really was a dream, or what else it might be."
152,78,Sadness,"The soldier longed very much to see the princess once more, so he sent for the dog again in the night to fetch her, and to run with her as fast as ever he could."
152,79,Neutral,"But the old lady put on water boots, and ran after him as quickly as he did, and found that he carried the princess into a large house."
152,80,Neutral,She thought it would help her to remember the place if she made a large cross on the door with a piece of chalk.
152,81,Neutral,"Then she went home to bed, and the dog presently returned with the princess."
152,82,Neutral,"But when he saw that a cross had been made on the door of the house, where the soldier lived, he took another piece of chalk and made crosses on all the doors in the town, so that the lady-in-waiting might not be able to find out the right door."
152,83,Neutral,"Early the next morning the king and queen accompanied the lady and all the officers of the household, to see where the princess had been."
152,84,Neutral,"""Here it is,"" said the king, when they came to the first door with a cross on it."
152,85,Neutral,"No, my dear husband, it must be that one,"" said the queen, pointing to a second door having a cross also."
152,86,Surprise,"""And here is one, and there is another!"" they all exclaimed; for there were crosses on all the doors in every direction."
152,87,Disgust,So they felt it would be useless to search any farther.
152,88,Neutral,But the queen was a very clever woman; she could do a great deal more than merely ride in a carriage.
152,89,Neutral,"She took her large gold scissors, cut a piece of silk into squares, and made a neat little bag."
152,90,Neutral,"This bag she filled with buckwheat flour, and tied it round the princess's neck; and then she cut a small hole in the bag, so that the flour might be scattered on the ground as the princess went along."
152,91,Happiness,"During the night, the dog came again and carried the princess on his back, and ran with her to the soldier, who loved her very much, and wished that he had been a prince, so that he might have her for a wife."
152,92,Neutral,"The dog did not observe how the flour ran out of the bag all the way from the castle wall to the soldier's house, and even up to the window, where he had climbed with the princess."
152,93,Surprise,"Therefore in the morning the king and queen found out where their daughter had been, and the soldier was taken up and put in prison."
152,94,Sadness,"Oh, how dark and disagreeable it was as he sat there, and the people said to him, ""To-morrow you will be hanged."""
152,95,Neutral,"It was not very pleasant news, and besides, he had left the tinder-box at the inn."
152,96,Fear,"In the morning he could see through the iron grating of the little window how the people were hastening out of the town to see him hanged; he heard the drums beating, and saw the soldiers marching."
152,97,Neutral,"Every one ran out to look at them. and a shoemaker's boy, with a leather apron and slippers on, galloped by so fast, that one of his slippers flew off and struck against the wall where the soldier sat looking through the iron grating."
152,98,Neutral,"""Hallo, you shoemaker's boy, you need not be in such a hurry,"" cried the soldier to him."
152,99,Neutral,"""There will be nothing to see till I come; but if you will run to the house where I have been living, and bring me my tinder-box, you shall have four shillings, but you must put your best foot foremost."""
152,100,Happiness,"The shoemaker's boy liked the idea of getting the four shillings, so he ran very fast and fetched the tinder-box, and gave it to the soldier."
152,101,Neutral,And now we shall see what happened.
152,102,Neutral,"Outside the town a large gibbet had been erected, round which stood the soldiers and several thousands of people."
152,103,Neutral,The king and the queen sat on splendid thrones opposite to the judges and the whole council.
152,104,Neutral,"The soldier already stood on the ladder; but as they were about to place the rope around his neck, he said that an innocent request was often granted to a poor criminal before he suffered death."
152,105,Neutral,"He wished very much to smoke a pipe, as it would be the last pipe he should ever smoke in the world."
152,106,Neutral,"The king could not refuse this request, so the soldier took his tinder-box, and struck fire, once, twice, thrice,- and there in a moment stood all the dogs;- the one with eyes as big as teacups, the one with eyes as large as mill-wheels, and the third, whose eyes were like towers."
152,107,Fear,"""Help me now, that I may not be hanged,"" cried the soldier."
152,108,Neutral,"And the dogs fell upon the judges and all the councillors; seized one by the legs, and another by the nose, and tossed them many feet high in the air, so that they fell down and were dashed to pieces."
152,109,Disgust,"""I will not be touched,"" said the king."
152,110,Neutral,"But the largest dog seized him, as well as the queen, and threw them after the others."
152,111,Neutral,"Then the soldiers and all the people were afraid, and cried, ""Good soldier, you shall be our king, and you shall marry the beautiful princess."""
152,112,Neutral,"So they placed the soldier in the king's carriage, and the three dogs ran on in front and cried ""Hurrah!"" and the little boys whistled through their fingers, and the soldiers presented arms."
152,113,Happiness,"The princess came out of the copper castle, and became queen, which was very pleasing to her."
152,114,Neutral,"The wedding festivities lasted a whole week, and the dogs sat at the table, and stared with all their eyes."
153,0,Neutral,"THERE were once five-and-twenty tin soldiers, who were all brothers, for they had been made out of the same old tin spoon."
153,1,Neutral,"They shouldered arms and looked straight before them, and wore a splendid uniform, red and blue."
153,2,Happiness,"The first thing in the world they ever heard were the words, ""Tin soldiers!"" uttered by a little boy, who clapped his hands with delight when the lid of the box, in which they lay, was taken off."
153,3,Neutral,"They were given him for a birthday present, and he stood at the table to set them up."
153,4,Neutral,"The soldiers were all exactly alike, excepting one, who had only one leg; he had been left to the last, and then there was not enough of the melted tin to finish him, so they made him to stand firmly on one leg, and this caused him to be very remarkable."
153,5,Neutral,"The table on which the tin soldiers stood, was covered with other playthings, but the most attractive to the eye was a pretty little paper castle."
153,6,Neutral,Through the small windows the rooms could be seen.
153,7,Neutral,"In front of the castle a number of little trees surrounded a piece of looking-glass, which was intended to represent a transparent lake."
153,8,Neutral,"Swans, made of wax, swam on the lake, and were reflected in it."
153,9,Neutral,"All this was very pretty, but the prettiest of all was a tiny little lady, who stood at the open door of the castle; she, also, was made of paper, and she wore a dress of clear muslin, with a narrow blue ribbon over her shoulders just like a scarf."
153,10,Neutral,"In front of these was fixed a glittering tinsel rose, as large as her whole face."
153,11,Neutral,"The little lady was a dancer, and she stretched out both her arms, and raised one of her legs so high, that the tin soldier could not see it at all, and he thought that she, like himself, had only one leg."
153,12,Neutral,"""That is the wife for me,"" he thought; ""but she is too grand, and lives in a castle, while I have only a box to live in, five-and-twenty of us altogether, that is no place for her."
153,13,Happiness,"Still I must try and make her acquaintance."""
153,14,Neutral,"Then he laid himself at full length on the table behind a snuff-box that stood upon it, so that he could peep at the little delicate lady, who continued to stand on one leg without losing her balance."
153,15,Neutral,"When evening came, the other tin soldiers were all placed in the box, and the people of the house went to bed."
153,16,Neutral,"Then the playthings began to have their own games together, to pay visits, to have sham fights, and to give balls."
153,17,Neutral,"The tin soldiers rattled in their box; they wanted to get out and join the amusements, but they could not open the lid."
153,18,Happiness,"The nut-crackers played at leap-frog, and the pencil jumped about the table."
153,19,Neutral,"There was such a noise that the canary woke up and began to talk, and in poetry too."
153,20,Neutral,Only the tin soldier and the dancer remained in their places.
153,21,Neutral,"She stood on tiptoe, with her legs stretched out, as firmly as he did on his one leg."
153,22,Neutral,He never took his eyes from her for even a moment.
153,23,Neutral,"The clock struck twelve, and, with a bounce, up sprang the lid of the snuff-box; but, instead of snuff, there jumped up a little black goblin; for the snuff-box was a toy puzzle."
153,24,Anger,"""Tin soldier,"" said the goblin, ""don't wish for what does not belong to you."
153,25,Neutral,But the tin soldier pretended not to hear.
153,26,Disgust,"""Very well; wait till to-morrow, then,"" said the goblin."
153,27,Neutral,"When the children came in the next morning, they placed the tin soldier in the window."
153,28,Neutral,"Now, whether it was the goblin who did it, or the draught, is not known, but the window flew open, and out fell the tin soldier, heels over head, from the third story, into the street beneath."
153,29,Neutral,"It was a terrible fall; for he came head downwards, his helmet and his bayonet stuck in between the flagstones, and his one leg up in the air."
153,30,Neutral,"The servant maid and the little boy went down stairs directly to look for him; but he was nowhere to be seen, although once they nearly trod upon him."
153,31,Neutral,"If he had called out, ""Here I am,"" it would have been all right, but he was too proud to cry out for help while he wore a uniform."
153,32,Neutral,"Presently it began to rain, and the drops fell faster and faster, till there was a heavy shower."
153,33,Surprise,"When it was over, two boys happened to pass by, and one of them said, ""Look, there is a tin soldier."
153,34,Neutral,"He ought to have a boat to sail in."""
153,35,Happiness,"So they made a boat out of a newspaper, and placed the tin soldier in it, and sent him sailing down the gutter, while the two boys ran by the side of it, and clapped their hands."
153,36,Neutral,"Good gracious, what large waves arose in that gutter! and how fast the stream rolled on! for the rain had been very heavy."
153,37,Fear,"The paper boat rocked up and down, and turned itself round sometimes so quickly that the tin soldier trembled; yet he remained firm; his countenance did not change; he looked straight before him, and shouldered his musket."
153,38,Neutral,"Suddenly the boat shot under a bridge which formed a part of a drain, and then it was as dark as the tin soldier's box."
153,39,Fear,"""Where am I going now?"" thought he."
153,40,Neutral,"""This is the black goblin's fault, I am sure."
153,41,Neutral,"Ah, well, if the little lady were only here with me in the boat, I should not care for any darkness."""
153,42,Neutral,"Suddenly there appeared a great water-rat, who lived in the drain."
153,43,Neutral,"""Have you a passport?"" asked the rat, ""give it to me at once."""
153,44,Neutral,But the tin soldier remained silent and held his musket tighter than ever.
153,45,Neutral,The boat sailed on and the rat followed it.
153,46,Neutral,"How he did gnash his teeth and cry out to the bits of wood and straw, ""Stop him, stop him; he has not paid toll, and has not shown his pass."""
153,47,Neutral,But the stream rushed on stronger and stronger.
153,48,Neutral,The tin soldier could already see daylight shining where the arch ended.
153,49,Neutral,Then he heard a roaring sound quite terrible enough to frighten the bravest man.
153,50,Neutral,"At the end of the tunnel the drain fell into a large canal over a steep place, which made it as dangerous for him as a waterfall would be to us."
153,51,Neutral,"He was too close to it to stop, so the boat rushed on, and the poor tin soldier could only hold himself as stiffly as possible, without moving an eyelid, to show that he was not afraid."
153,52,Neutral,"The boat whirled round three or four times, and then filled with water to the very edge; nothing could save it from sinking."
153,53,Neutral,"He now stood up to his neck in water, while deeper and deeper sank the boat, and the paper became soft and loose with the wet, till at last the water closed over the soldier's head."
153,54,Neutral,"He thought of the elegant little dancer whom he should never see again, and the words of the song sounded in his ears-"
153,55,Neutral,"""Farewell, warrior! ever brave, Drifting onward to thy grave."""
153,56,Neutral,"Then the paper boat fell to pieces, and the soldier sank into the water and immediately afterwards was swallowed up by a great fish."
153,57,Neutral,Oh how dark it was inside the fish!
153,58,Neutral,"A great deal darker than in the tunnel, and narrower too, but the tin soldier continued firm, and lay at full length shouldering his musket."
153,59,Neutral,"The fish swam to and fro, making the most wonderful movements, but at last he became quite still."
153,60,Neutral,"After a while, a flash of lightning seemed to pass through him, and then the daylight approached, and a voice cried out, ""I declare here is the tin soldier."""
153,61,Neutral,"The fish had been caught, taken to the market and sold to the cook, who took him into the kitchen and cut him open with a large knife."
153,62,Neutral,"She picked up the soldier and held him by the waist between her finger and thumb, and carried him into the room."
153,63,Neutral,They were all anxious to see this wonderful soldier who had travelled about inside a fish; but he was not at all proud.
153,64,Neutral,"They placed him on the table, and- how many curious things do happen in the world!- there he was in the very same room from the window of which he had fallen, there were the same children, the same playthings, standing on the table, and the pretty castle with the elegant little dancer at the door; she still balanced herself on one leg, and held up the other, so she was as firm as himself."
153,65,Happiness,"It touched the tin soldier so much to see her that he almost wept tin tears, but he kept them back."
153,66,Neutral,He only looked at her and they both remained silent.
153,67,Neutral,"Presently one of the little boys took up the tin soldier, and threw him into the stove."
153,68,Neutral,"He had no reason for doing so, therefore it must have been the fault of the black goblin who lived in the snuff-box."
153,69,Neutral,"The flames lighted up the tin soldier, as he stood, the heat was very terrible, but whether it proceeded from the real fire or from the fire of love he could not tell."
153,70,Neutral,"Then he could see that the bright colors were faded from his uniform, but whether they had been washed off during his journey or from the effects of his sorrow, no one could say."
153,71,Neutral,"He looked at the little lady, and she looked at him."
153,72,Neutral,"He felt himself melting away, but he still remained firm with his gun on his shoulder."
153,73,Neutral,"Suddenly the door of the room flew open and the draught of air caught up the little dancer, she fluttered like a sylph right into the stove by the side of the tin soldier, and was instantly in flames and was gone."
153,74,Neutral,"The tin soldier melted down into a lump, and the next morning, when the maid servant took the ashes out of the stove, she found him in the shape of a little tin heart."
153,75,Neutral,"But of the little dancer nothing remained but the tinsel rose, which was burnt black as a cinder."
154,0,Neutral,"A WHIPPING TOP and a little ball lay together in a box, among other toys, and the top said to the ball, ""Shall we be married, as we live in the same box?"""
154,1,Disgust,"But the ball, which wore a dress of morocco leather, and thought as much of herself as any other young lady, would not even condescend to reply."
154,2,Neutral,"The next day came the little boy to whom the playthings belonged, and he painted the top red and yellow, and drove a brass-headed nail into the middle, so that while the top was spinning round it looked splendid."
154,3,Happiness,"""Look at me,"" said the top to the ball."
154,4,Neutral,"""What do you say now?"
154,5,Neutral,Shall we be engaged to each other?
154,6,Neutral,"We should suit so well; you spring, and I dance."
154,7,Happiness,"No one could be happier than we should be."""
154,8,Neutral,"""Indeed! do you think so?"
154,9,Neutral,"Perhaps you do not know that my father and mother were morocco slippers, and that I have a Spanish cork in my body."""
154,10,Neutral,"""Yes; but I am made of mahogany,"" said the top."
154,11,Neutral,"""The major himself turned me."
154,12,Neutral,"He has a turning lathe of his own, and it is a great amusement to him."""
154,13,Neutral,"""Can I believe it?"" asked the ball."
154,14,Neutral,"""May I never be whipped again,"" said the top, ""if I am not telling you the truth."""
154,15,Neutral,"""You certainly know how to speak for yourself very well,"" said the ball; ""but I cannot accept your proposal."
154,16,Neutral,I am almost engaged to a swallow.
